sample_id,category,task,example,conversion_ok,conversion_errors,skill_sequence,action_count
Semantic/select_fruit_semantic/example8,Semantic,select_fruit_semantic,example8,True,,pick>place,2
Semantic/select_fruit_semantic/example9,Semantic,select_fruit_semantic,example9,True,,pick>place,2
Semantic/select_fruit_semantic/example10,Semantic,select_fruit_semantic,example10,True,,pick>place,2
Semantic/select_fruit_semantic/example11,Semantic,select_fruit_semantic,example11,True,,pick>place,2
Semantic/select_fruit_semantic/example12,Semantic,select_fruit_semantic,example12,True,,pick>place,2
Semantic/select_fruit_semantic/example13,Semantic,select_fruit_semantic,example13,True,,pick>place,2
Semantic/select_fruit_semantic/example14,Semantic,select_fruit_semantic,example14,True,,pick>place,2
Semantic/select_fruit_semantic/example15,Semantic,select_fruit_semantic,example15,True,,pick>place,2
Semantic/select_fruit_semantic/example17,Semantic,select_fruit_semantic,example17,True,,pick>place,2
Semantic/select_fruit_semantic/example18,Semantic,select_fruit_semantic,example18,True,,pick>place,2
Semantic/select_fruit_semantic/example19,Semantic,select_fruit_semantic,example19,True,,pick>place,2
Semantic/select_fruit_semantic/example20,Semantic,select_fruit_semantic,example20,True,,pick>place,2
Semantic/select_fruit_semantic/example21,Semantic,select_fruit_semantic,example21,True,,pick>place,2
Semantic/select_fruit_semantic/example22,Semantic,select_fruit_semantic,example22,True,,pick>place,2
Semantic/select_fruit_semantic/example23,Semantic,select_fruit_semantic,example23,True,,pick>place,2
Semantic/select_fruit_semantic/example25,Semantic,select_fruit_semantic,example25,False,sequence_missing_or_empty,,0
Semantic/select_fruit_semantic/example26,Semantic,select_fruit_semantic,example26,True,,pick>place,2
Semantic/select_fruit_semantic/example27,Semantic,select_fruit_semantic,example27,True,,pick>place,2
Semantic/select_fruit_semantic/example28,Semantic,select_fruit_semantic,example28,True,,pick>place,2
Semantic/select_fruit_semantic/example29,Semantic,select_fruit_semantic,example29,True,,pick>place,2
Semantic/select_fruit_semantic/example30,Semantic,select_fruit_semantic,example30,True,,pick>place,2
Semantic/select_fruit_semantic/example31,Semantic,select_fruit_semantic,example31,True,,pick>place,2
Semantic/select_fruit_semantic/example32,Semantic,select_fruit_semantic,example32,True,,pick>place,2
Semantic/select_fruit_semantic/example34,Semantic,select_fruit_semantic,example34,True,,pick>place,2
Semantic/select_fruit_semantic/example35,Semantic,select_fruit_semantic,example35,True,,pick>place,2
Semantic/select_fruit_semantic/example36,Semantic,select_fruit_semantic,example36,True,,pick>place,2
Semantic/select_fruit_semantic/example37,Semantic,select_fruit_semantic,example37,True,,pick>place,2
Semantic/select_fruit_semantic/example38,Semantic,select_fruit_semantic,example38,True,,pick>place,2
Semantic/select_fruit_semantic/example39,Semantic,select_fruit_semantic,example39,True,,pick>place,2
Semantic/select_fruit_semantic/example40,Semantic,select_fruit_semantic,example40,True,,pick>place,2
Semantic/select_fruit_semantic/example41,Semantic,select_fruit_semantic,example41,True,,pick>place,2
Semantic/select_fruit_semantic/example42,Semantic,select_fruit_semantic,example42,True,,pick>place,2
Semantic/select_fruit_semantic/example43,Semantic,select_fruit_semantic,example43,True,,pick>place,2
Semantic/select_fruit_semantic/example44,Semantic,select_fruit_semantic,example44,True,,pick>place,2
Semantic/select_fruit_semantic/example45,Semantic,select_fruit_semantic,example45,True,,pick>place,2
Semantic/select_fruit_semantic/example46,Semantic,select_fruit_semantic,example46,True,,pick>place,2
Semantic/select_fruit_semantic/example47,Semantic,select_fruit_semantic,example47,True,,pick>place,2
Semantic/select_fruit_semantic/example48,Semantic,select_fruit_semantic,example48,True,,pick>place,2
Semantic/select_fruit_semantic/example50,Semantic,select_fruit_semantic,example50,True,,pick>place,2
Semantic/select_fruit_semantic/example51,Semantic,select_fruit_semantic,example51,True,,pick>place,2
Semantic/select_fruit_semantic/example52,Semantic,select_fruit_semantic,example52,False,sequence_missing_or_empty,,0
Semantic/select_fruit_semantic/example53,Semantic,select_fruit_semantic,example53,True,,pick>place,2
Semantic/select_fruit_semantic/example54,Semantic,select_fruit_semantic,example54,True,,pick>place,2
Semantic/select_fruit_semantic/example55,Semantic,select_fruit_semantic,example55,True,,pick>place,2
Semantic/select_fruit_semantic/example56,Semantic,select_fruit_semantic,example56,True,,pick>place,2
Semantic/select_fruit_semantic/example57,Semantic,select_fruit_semantic,example57,True,,pick>place,2
Semantic/select_fruit_semantic/example58,Semantic,select_fruit_semantic,example58,True,,pick>place,2
Semantic/select_fruit_semantic/example59,Semantic,select_fruit_semantic,example59,True,,pick>place,2
Semantic/select_fruit_semantic/example60,Semantic,select_fruit_semantic,example60,True,,pick>place,2
Semantic/select_fruit_semantic/example61,Semantic,select_fruit_semantic,example61,True,,pick>place,2
Semantic/select_fruit_semantic/example62,Semantic,select_fruit_semantic,example62,True,,pick>place,2
Semantic/select_fruit_semantic/example63,Semantic,select_fruit_semantic,example63,True,,pick>place,2
Semantic/select_fruit_semantic/example64,Semantic,select_fruit_semantic,example64,True,,pick>place,2
Semantic/select_fruit_semantic/example65,Semantic,select_fruit_semantic,example65,True,,pick>place,2
Semantic/select_fruit_semantic/example66,Semantic,select_fruit_semantic,example66,True,,pick>place,2
Semantic/select_fruit_semantic/example67,Semantic,select_fruit_semantic,example67,True,,pick>place,2
Semantic/select_fruit_semantic/example68,Semantic,select_fruit_semantic,example68,True,,pick>place,2
Semantic/select_fruit_semantic/example69,Semantic,select_fruit_semantic,example69,True,,pick>place,2
Semantic/select_fruit_semantic/example70,Semantic,select_fruit_semantic,example70,True,,pick>place,2
Semantic/select_fruit_semantic/example71,Semantic,select_fruit_semantic,example71,True,,pick>place,2
Semantic/select_fruit_semantic/example72,Semantic,select_fruit_semantic,example72,True,,pick>place,2
Semantic/select_fruit_semantic/example73,Semantic,select_fruit_semantic,example73,True,,pick>place,2
Semantic/select_fruit_semantic/example74,Semantic,select_fruit_semantic,example74,True,,pick>place,2
Semantic/select_fruit_semantic/example75,Semantic,select_fruit_semantic,example75,True,,pick>place,2
Semantic/select_fruit_semantic/example76,Semantic,select_fruit_semantic,example76,True,,pick>place,2
Semantic/select_fruit_semantic/example77,Semantic,select_fruit_semantic,example77,True,,pick>place,2
Semantic/select_fruit_semantic/example78,Semantic,select_fruit_semantic,example78,True,,pick>place,2
Semantic/select_fruit_semantic/example79,Semantic,select_fruit_semantic,example79,True,,pick>place,2
Semantic/select_fruit_semantic/example80,Semantic,select_fruit_semantic,example80,True,,pick>place,2
Semantic/select_fruit_semantic/example81,Semantic,select_fruit_semantic,example81,True,,pick>place,2
Semantic/select_fruit_semantic/example82,Semantic,select_fruit_semantic,example82,True,,pick>place,2
Semantic/select_fruit_semantic/example83,Semantic,select_fruit_semantic,example83,True,,pick>place,2
Semantic/select_fruit_semantic/example84,Semantic,select_fruit_semantic,example84,True,,pick>place,2
Semantic/select_fruit_semantic/example85,Semantic,select_fruit_semantic,example85,True,,pick>place,2
Semantic/select_fruit_semantic/example86,Semantic,select_fruit_semantic,example86,True,,pick>place,2
Semantic/select_fruit_semantic/example87,Semantic,select_fruit_semantic,example87,True,,pick>place,2
Semantic/select_fruit_semantic/example88,Semantic,select_fruit_semantic,example88,True,,pick>place,2
Semantic/select_fruit_semantic/example89,Semantic,select_fruit_semantic,example89,True,,pick>place,2
Semantic/select_fruit_semantic/example90,Semantic,select_fruit_semantic,example90,True,,pick>place,2
Semantic/select_fruit_semantic/example91,Semantic,select_fruit_semantic,example91,True,,pick>place,2
Semantic/select_fruit_semantic/example92,Semantic,select_fruit_semantic,example92,True,,pick>place,2
Semantic/select_fruit_semantic/example93,Semantic,select_fruit_semantic,example93,True,,pick>place,2
Semantic/select_fruit_semantic/example94,Semantic,select_fruit_semantic,example94,True,,pick>place,2
Semantic/select_fruit_semantic/example95,Semantic,select_fruit_semantic,example95,True,,pick>place,2
Semantic/select_fruit_semantic/example96,Semantic,select_fruit_semantic,example96,True,,pick>place,2
Semantic/select_fruit_semantic/example97,Semantic,select_fruit_semantic,example97,True,,pick>place,2
Semantic/select_fruit_semantic/example98,Semantic,select_fruit_semantic,example98,True,,pick>place,2
Semantic/select_fruit_semantic/example99,Semantic,select_fruit_semantic,example99,True,,pick>place,2
Semantic/select_poker_semantic/example0,Semantic,select_poker_semantic,example0,True,,pick>place,2
Semantic/select_poker_semantic/example1,Semantic,select_poker_semantic,example1,True,,pick>place,2
Semantic/select_poker_semantic/example2,Semantic,select_poker_semantic,example2,True,,pick>place,2
Semantic/select_poker_semantic/example3,Semantic,select_poker_semantic,example3,True,,pick>place,2
Semantic/select_poker_semantic/example4,Semantic,select_poker_semantic,example4,False,sequence_missing_or_empty,,0
Semantic/select_poker_semantic/example5,Semantic,select_poker_semantic,example5,False,sequence_missing_or_empty,,0
Semantic/select_poker_semantic/example6,Semantic,select_poker_semantic,example6,False,sequence_missing_or_empty,,0
Semantic/select_poker_semantic/example7,Semantic,select_poker_semantic,example7,True,,pick>place,2
Semantic/select_poker_semantic/example8,Semantic,select_poker_semantic,example8,True,,pick>place,2
Semantic/select_poker_semantic/example9,Semantic,select_poker_semantic,example9,True,,pick>place,2
Semantic/select_poker_semantic/example10,Semantic,select_poker_semantic,example10,True,,pick>place,2
Semantic/select_poker_semantic/example11,Semantic,select_poker_semantic,example11,True,,pick>place,2
Semantic/select_poker_semantic/example12,Semantic,select_poker_semantic,example12,True,,pick>place,2
Semantic/select_poker_semantic/example13,Semantic,select_poker_semantic,example13,True,,pick>place,2
Semantic/select_poker_semantic/example14,Semantic,select_poker_semantic,example14,False,sequence_missing_or_empty,,0
Semantic/select_poker_semantic/example15,Semantic,select_poker_semantic,example15,True,,pick>place,2
Semantic/select_poker_semantic/example16,Semantic,select_poker_semantic,example16,True,,pick>place,2
Semantic/select_poker_semantic/example17,Semantic,select_poker_semantic,example17,True,,pick>place,2
Semantic/select_poker_semantic/example18,Semantic,select_poker_semantic,example18,True,,pick>place,2
Semantic/select_poker_semantic/example19,Semantic,select_poker_semantic,example19,True,,pick>place,2
Semantic/select_poker_semantic/example20,Semantic,select_poker_semantic,example20,True,,pick>place,2
Semantic/select_poker_semantic/example21,Semantic,select_poker_semantic,example21,False,sequence_missing_or_empty,,0
Semantic/select_poker_semantic/example22,Semantic,select_poker_semantic,example22,True,,pick>place,2
Semantic/select_poker_semantic/example23,Semantic,select_poker_semantic,example23,False,sequence_missing_or_empty,,0
Semantic/select_poker_semantic/example24,Semantic,select_poker_semantic,example24,False,sequence_missing_or_empty,,0
Semantic/select_poker_semantic/example25,Semantic,select_poker_semantic,example25,False,sequence_missing_or_empty,,0
Semantic/select_poker_semantic/example26,Semantic,select_poker_semantic,example26,True,,pick>place,2
Semantic/select_poker_semantic/example27,Semantic,select_poker_semantic,example27,False,sequence_missing_or_empty,,0
Semantic/select_poker_semantic/example28,Semantic,select_poker_semantic,example28,True,,pick>place,2
Semantic/select_poker_semantic/example29,Semantic,select_poker_semantic,example29,False,sequence_missing_or_empty,,0
Semantic/select_poker_semantic/example30,Semantic,select_poker_semantic,example30,True,,pick>place,2
Semantic/select_poker_semantic/example31,Semantic,select_poker_semantic,example31,False,sequence_missing_or_empty,,0
Semantic/select_poker_semantic/example32,Semantic,select_poker_semantic,example32,True,,pick>place,2
Semantic/select_poker_semantic/example33,Semantic,select_poker_semantic,example33,True,,pick>place,2
Semantic/select_poker_semantic/example34,Semantic,select_poker_semantic,example34,True,,pick>place,2
Semantic/select_poker_semantic/example35,Semantic,select_poker_semantic,example35,False,sequence_missing_or_empty,,0
Semantic/select_poker_semantic/example36,Semantic,select_poker_semantic,example36,True,,pick>place,2
Semantic/select_poker_semantic/example37,Semantic,select_poker_semantic,example37,True,,pick>place,2
Semantic/select_poker_semantic/example38,Semantic,select_poker_semantic,example38,False,sequence_missing_or_empty,,0
Semantic/select_poker_semantic/example39,Semantic,select_poker_semantic,example39,True,,pick>place,2
Semantic/select_poker_semantic/example40,Semantic,select_poker_semantic,example40,True,,pick>place,2
Semantic/select_poker_semantic/example41,Semantic,select_poker_semantic,example41,False,sequence_missing_or_empty,,0
Semantic/select_poker_semantic/example42,Semantic,select_poker_semantic,example42,True,,pick>place,2
Semantic/select_poker_semantic/example43,Semantic,select_poker_semantic,example43,True,,pick>place,2
Semantic/select_poker_semantic/example44,Semantic,select_poker_semantic,example44,False,sequence_missing_or_empty,,0
Semantic/select_poker_semantic/example45,Semantic,select_poker_semantic,example45,True,,pick>place,2
Semantic/select_poker_semantic/example46,Semantic,select_poker_semantic,example46,True,,pick>place,2
Semantic/select_poker_semantic/example47,Semantic,select_poker_semantic,example47,True,,pick>place,2
Semantic/select_poker_semantic/example48,Semantic,select_poker_semantic,example48,True,,pick>place,2
Semantic/select_poker_semantic/example49,Semantic,select_poker_semantic,example49,False,unsupported_skill:nudge,,0
Semantic/select_poker_semantic/example50,Semantic,select_poker_semantic,example50,True,,pick>place,2
Semantic/select_poker_semantic/example51,Semantic,select_poker_semantic,example51,False,sequence_missing_or_empty,,0
Semantic/select_poker_semantic/example52,Semantic,select_poker_semantic,example52,False,sequence_missing_or_empty,,0
